Date		2019/09/11 14:46:53
Operator		LEAT  
Description		Etheta, Ephi, Magnitude and Phase		
Pol. axis		0		90		90		30
Step axis		0		180		5		30
Scan axis		0		355		5		30		25




Pol. Axis		Step Axis		Scan Axis		Magnitude		Phase
0,000		15,000		65,000		-2,484		170,794
0,000		15,000		70,000		-5,145		164,301
0,000		15,000		75,000		-8,954		154,436
0,000		15,000		80,000		-14,757		131,265
0,000		15,000		85,000		-18,310		57,346
0,000		15,000		90,000		-12,202		12,373
0,000		15,000		95,000		-7,731		359,938
0,000		15,000		100,000		-4,625		356,197
0,000		15,000		105,000		-2,294		356,638
0,000		15,000		110,000		-0,464		359,394
0,000		15,000		115,000		1,023		3,112
0,000		15,000		120,000		2,268		6,798
0,000		15,000		125,000		3,333		9,987
0,000		15,000		130,000		4,247		12,802
0,000		15,000		135,000		5,027		15,765
0,000		15,000		140,000		5,682		19,447
0,000		15,000		145,000		6,228		24,149
0,000		15,000		150,000		6,686		29,789
0,000		15,000		155,000		7,068		36,013
0,000		15,000		160,000		7,362		42,473
0,000		15,000		165,000		7,555		49,037
0,000		15,000		170,000		7,646		55,806
0,000		15,000		175,000		7,663		62,936
0,000		15,000		180,000		7,652		70,426
0,000		15,000		185,000		7,647		78,004
0,000		15,000		190,000		7,638		85,246
0,000		15,000		195,000		7,569		91,822
0,000		15,000		200,000		7,363		97,667
0,000		15,000		205,000		6,958		102,952
0,000		15,000		210,000		6,319		107,957
0,000		15,000		215,000		5,451		112,973
0,000		15,000		220,000		4,388		118,274
0,000		15,000		225,000		3,197		124,122
0,000		15,000		230,000		1,964		130,712
0,000		15,000		235,000		0,771		138,042
0,000		15,000		240,000		-0,365		145,869
0,000		15,000		245,000		-1,522		153,978
0,000		15,000		250,000		-2,837		162,563
0,000		15,000		255,000		-4,425		172,307
0,000		15,000		260,000		-6,335		184,101
0,000		15,000		265,000		-8,615		199,056
0,000		15,000		270,000		-11,336		220,493
0,000		15,000		275,000		-13,451		257,080
0,000		15,000		280,000		-11,554		297,849
0,000		15,000		285,000		-7,748		316,864
0,000		15,000		290,000		-4,539		322,010
0,000		15,000		295,000		-2,021		321,361
0,000		15,000		300,000		0,023		318,480
0,000		15,000		305,000		1,733		315,000
0,000		15,000		310,000		3,169		311,505
0,000		15,000		315,000		4,345		307,948
0,000		15,000		320,000		5,272		303,995
0,000		15,000		325,000		5,978		299,308
0,000		15,000		330,000		6,516		293,738
0,000		15,000		335,000		6,946		287,420
0,000		15,000		340,000		7,303		280,697
0,000		15,000		345,000		7,577		273,891
0,000		15,000		350,000		7,734		267,066
0,000		15,000		355,000		7,750		260,003
0,000		20,000		0,000		6,973		260,862
0,000		20,000		5,000		6,678		251,141
0,000		20,000		10,000		6,423		239,836
0,000		20,000		15,000		6,304		227,949
0,000		20,000		20,000		6,279		216,862
0,000		20,000		25,000		6,203		207,526
0,000		20,000		30,000		5,913		200,087
0,000		20,000		35,000		5,291		193,902
0,000		20,000		40,000		4,301		187,765
0,000		20,000		45,000		3,026		180,418
0,000		20,000		50,000		1,673		171,502
0,000		20,000		55,000		0,409		162,353
0,000		20,000		60,000		-0,868		155,027
0,000		20,000		65,000		-2,501		150,334
0,000		20,000		70,000		-4,892		147,467
0,000		20,000		75,000		-8,576		144,507
0,000		20,000		80,000		-15,010		136,695
0,000		20,000		85,000		-27,385		37,804
0,000		20,000		90,000		-13,813		337,327
0,000		20,000		95,000		-7,953		330,749
0,000		20,000		100,000		-4,194		329,866
0,000		20,000		105,000		-1,507		332,103
0,000		20,000		110,000		0,441		336,056
0,000		20,000		115,000		1,881		340,481
0,000		20,000		120,000		3,009		344,514
0,000		20,000		125,000		3,952		347,967
0,000		20,000		130,000		4,739		351,403
0,000		20,000		135,000		5,334		355,818
0,000		20,000		140,000		5,729		2,144
0,000		20,000		145,000		6,019		10,700
0,000		20,000		150,000		6,354		20,749
0,000		20,000		155,000		6,782		30,813
0,000		20,000		160,000		7,206		39,865
0,000		20,000		165,000		7,493		47,924
0,000		20,000		170,000		7,576		55,590
0,000		20,000		175,000		7,460		63,430
0,000		20,000		180,000		7,199		71,731
0,000		20,000		185,000		6,877		80,469
0,000		20,000		190,000		6,565		89,345
0,000		20,000		195,000		6,270		97,997
0,000		20,000		200,000		5,923		106,404
0,000		20,000		205,000		5,456		114,913
0,000		20,000		210,000		4,855		123,690
0,000		20,000		215,000		4,119		132,225
0,000		20,000		220,000		3,190		139,726
0,000		20,000		225,000		1,989		146,145
0,000		20,000		230,000		0,547		152,669
0,000		20,000		235,000		-0,910		161,103
0,000		20,000		240,000		-2,054		172,090
0,000		20,000		245,000		-2,782		183,975
0,000		20,000		250,000		-3,390		194,820
0,000		20,000		255,000		-4,264		204,313
0,000		20,000		260,000		-5,657		212,904
0,000		20,000		265,000		-7,892		221,097
0,000		20,000		270,000		-11,832		232,108
0,000		20,000		275,000		-18,758		275,082
0,000		20,000		280,000		-13,704		349,428
0,000		20,000		285,000		-7,776		359,686
0,000		20,000		290,000		-4,358		358,245
0,000		20,000		295,000		-2,097		354,215
0,000		20,000		300,000		-0,371		349,282
0,000		20,000		305,000		1,105		343,477
0,000		20,000		310,000		2,390		336,618
0,000		20,000		315,000		3,447		328,876
0,000		20,000		320,000		4,254		320,663
0,000		20,000		325,000		4,859		312,356
0,000		20,000		330,000		5,362		304,196
0,000		20,000		335,000		5,860		296,378
0,000		20,000		340,000		6,372		289,078
0,000		20,000		345,000		6,824		282,312
0,000		20,000		350,000		7,108		275,784
0,000		20,000		355,000		7,152		268,887
0,000		25,000		0,000		6,543		264,226
0,000		25,000		5,000		6,449		253,759
0,000		25,000		10,000		6,332		242,671
0,000		25,000		15,000		6,223		230,908
0,000		25,000		20,000		6,065		218,653
0,000		25,000		25,000		5,852		206,151
0,000		25,000		30,000		5,625		194,086
0,000		25,000		35,000		5,307		183,134
0,000		25,000		40,000		4,735		172,982
0,000		25,000		45,000		3,855		162,919
0,000		25,000		50,000		2,746		153,317
0,000		25,000		55,000		1,429		145,595
0,000		25,000		60,000		-0,161		140,723
0,000		25,000		65,000		-2,035		139,061
0,000		25,000		70,000		-4,241		141,461
0,000		25,000		75,000		-7,137		149,483
0,000		25,000		80,000		-11,547		167,285
0,000		25,000		85,000		-17,026		220,331
0,000		25,000		90,000		-12,602		283,497
0,000		25,000		95,000		-7,293		299,433
0,000		25,000		100,000		-3,662		304,877
0,000		25,000		105,000		-1,081		309,540
0,000		25,000		110,000		0,806		314,938
0,000		25,000		115,000		2,281		320,330
0,000		25,000		120,000		3,501		325,387
0,000		25,000		125,000		4,479		330,752
0,000		25,000		130,000		5,152		337,050
0,000		25,000		135,000		5,482		344,403
0,000		25,000		140,000		5,540		352,900
0,000		25,000		145,000		5,535		2,673
0,000		25,000		150,000		5,694		13,169
0,000		25,000		155,000		6,033		23,271
0,000		25,000		160,000		6,374		32,741
0,000		25,000		165,000		6,583		42,441
0,000		25,000		170,000		6,668		52,924
0,000		25,000		175,000		6,650		63,581
0,000		25,000		180,000		6,458		73,697
0,000		25,000		185,000		6,059		83,705
0,000		25,000		190,000		5,590		94,494
0,000		25,000		195,000		5,216		105,845
0,000		25,000		200,000		4,882		116,956
0,000		25,000		205,000		4,468		128,200
0,000		25,000		210,000		4,071		140,208
0,000		25,000		215,000		3,800		151,758
0,000		25,000		220,000		3,442		161,150
0,000		25,000		225,000		2,718		168,727
0,000		25,000		230,000		1,637		176,219
0,000		25,000		235,000		0,410		184,870
0,000		25,000		240,000		-0,852		194,499
0,000		25,000		245,000		-2,225		203,775
0,000		25,000		250,000		-3,859		210,751
0,000		25,000		255,000		-5,994		213,913
0,000		25,000		260,000		-9,159		213,645
0,000		25,000		265,000		-14,990		211,510
0,000		25,000		270,000		-41,555		55,296
0,000		25,000		275,000		-13,924		28,951
0,000		25,000		280,000		-8,172		24,820
0,000		25,000		285,000		-5,093		20,889
0,000		25,000		290,000		-3,209		18,028
0,000		25,000		295,000		-1,766		15,845
0,000		25,000		300,000		-0,329		12,231
0,000		25,000		305,000		1,042		5,865
0,000		25,000		310,000		2,049		357,604
0,000		25,000		315,000		2,545		348,932
0,000		25,000		320,000		2,683		340,672
0,000		25,000		325,000		2,833		332,682
0,000		25,000		330,000		3,315		324,266
0,000		25,000		335,000		4,140		315,146
0,000		25,000		340,000		5,050		305,544
0,000		25,000		345,000		5,793		295,517
0,000		25,000		350,000		6,275		285,078
0,000		25,000		355,000		6,511		274,562
0,000		30,000		0,000		5,717		276,114
0,000		30,000		5,000		5,552		261,962
0,000		30,000		10,000		5,528		246,486
0,000		30,000		15,000		5,771		230,956
0,000		30,000		20,000		5,842		217,253
0,000		30,000		25,000		5,400		204,072
0,000		30,000		30,000		4,724		189,496
0,000		30,000		35,000		4,220		174,180
0,000		30,000		40,000		3,796		159,546
0,000		30,000		45,000		3,258		145,884
0,000		30,000		50,000		2,585		134,844
0,000		30,000		55,000		1,549		128,150
0,000		30,000		60,000		-0,093		124,407
0,000		30,000		65,000		-2,174		121,586
0,000		30,000		70,000		-4,366		121,724
0,000		30,000		75,000		-7,047		129,405
0,000		30,000		80,000		-11,288		147,996
0,000		30,000		85,000		-17,835		196,004
0,000		30,000		90,000		-14,608		274,656
0,000		30,000		95,000		-8,312		291,651
0,000		30,000		100,000		-4,258		294,236
0,000		30,000		105,000		-1,802		297,166
0,000		30,000		110,000		-0,236		302,363
0,000		30,000		115,000		1,199		307,508
0,000		30,000		120,000		2,646		311,749
0,000		30,000		125,000		3,798		317,309
0,000		30,000		130,000		4,510		325,423
0,000		30,000		135,000		4,933		334,772
0,000		30,000		140,000		5,244		343,856
0,000		30,000		145,000		5,512		353,116
0,000		30,000		150,000		5,725		3,630
0,000		30,000		155,000		5,855		15,157
0,000		30,000		160,000		5,884		26,700
0,000		30,000		165,000		5,767		38,245
0,000		30,000		170,000		5,514		50,721
0,000		30,000		175,000		5,253		63,928
0,000		30,000		180,000		5,050		76,325
0,000		30,000		185,000		4,852		88,109
0,000		30,000		190,000		4,738		101,275
0,000		30,000		195,000		4,823		115,461
0,000		30,000		200,000		4,872		128,282
0,000		30,000		205,000		4,637		139,571
0,000		30,000		210,000		4,306		150,189
0,000		30,000		215,000		4,001		159,429
0,000		30,000		220,000		3,357		167,544
0,000		30,000		225,000		2,206		177,526
0,000		30,000		230,000		1,162		191,064
0,000		30,000		235,000		0,678		204,191
0,000		30,000		240,000		0,009		213,908
0,000		30,000		245,000		-1,605		221,625
0,000		30,000		250,000		-4,166		227,423
0,000		30,000		255,000		-7,274		229,526
0,000		30,000		260,000		-11,148		231,209
0,000		30,000		265,000		-18,414		248,554
0,000		30,000		270,000		-20,437		3,939
0,000		30,000		275,000		-12,021		32,515
0,000		30,000		280,000		-8,052		38,120
0,000		30,000		285,000		-5,732		39,132
0,000		30,000		290,000		-4,123		40,391
0,000		30,000		295,000		-2,640		40,358
0,000		30,000		300,000		-1,172		35,102
0,000		30,000		305,000		0,094		25,997
0,000		30,000		310,000		1,002		17,945
0,000		30,000		315,000		1,656		13,567
0,000		30,000		320,000		2,378		11,123
0,000		30,000		325,000		3,156		6,502
0,000		30,000		330,000		3,787		357,274
0,000		30,000		335,000		4,420		344,474
0,000		30,000		340,000		5,166		331,450
0,000		30,000		345,000		5,701		319,154
0,000		30,000		350,000		5,841		305,630
0,000		30,000		355,000		5,803		290,619
0,000		35,000		0,000		5,908		285,969
0,000		35,000		5,000		5,878		272,284
0,000		35,000		10,000		5,804		256,154
0,000		35,000		15,000		6,013		238,504
0,000		35,000		20,000		6,112		222,965
0,000		35,000		25,000		5,563		208,662
0,000		35,000		30,000		4,609		192,779
0,000		35,000		35,000		3,854		175,936
0,000		35,000		40,000		3,121		160,276
0,000		35,000		45,000		1,984		144,276
0,000		35,000		50,000		0,911		127,906
0,000		35,000		55,000		0,221		116,313
0,000		35,000		60,000		-0,854		110,304
0,000		35,000		65,000		-2,893		106,108
0,000		35,000		70,000		-5,566		102,308
0,000		35,000		75,000		-8,722		99,449
0,000		35,000		80,000		-14,259		96,993
0,000		35,000		85,000		-34,124		129,281
0,000		35,000		90,000		-16,481		257,773
0,000		35,000		95,000		-9,334		262,197
0,000		35,000		100,000		-4,928		266,335
0,000		35,000		105,000		-2,556		269,811
0,000		35,000		110,000		-1,333		274,965
0,000		35,000		115,000		-0,120		281,910
0,000		35,000		120,000		1,197		288,816
0,000		35,000		125,000		2,103		296,579
0,000		35,000		130,000		2,602		306,058
0,000		35,000		135,000		3,037		315,691
0,000		35,000		140,000		3,518		325,105
0,000		35,000		145,000		3,917		336,019
0,000		35,000		150,000		4,036		348,778
0,000		35,000		155,000		3,868		2,686
0,000		35,000		160,000		3,863		16,738
0,000		35,000		165,000		4,199		29,294
0,000		35,000		170,000		4,294		41,273
0,000		35,000		175,000		3,843		55,061
0,000		35,000		180,000		3,271		70,066
0,000		35,000		185,000		2,867		83,988
0,000		35,000		190,000		2,447		98,025
0,000		35,000		195,000		2,001		114,016
0,000		35,000		200,000		1,639		130,558
0,000		35,000		205,000		1,351		147,214
0,000		35,000		210,000		1,497		164,272
0,000		35,000		215,000		2,044		178,278
0,000		35,000		220,000		2,085		188,964
0,000		35,000		225,000		1,179		199,942
0,000		35,000		230,000		-0,208		211,881
0,000		35,000		235,000		-1,382		222,026
0,000		35,000		240,000		-2,218		229,655
0,000		35,000		245,000		-3,476		235,146
0,000		35,000		250,000		-6,219		238,121
0,000		35,000		255,000		-10,688		242,891
0,000		35,000		260,000		-15,616		266,643
0,000		35,000		265,000		-18,274		318,367
0,000		35,000		270,000		-16,611		26,368
0,000		35,000		275,000		-11,213		59,271
0,000		35,000		280,000		-8,073		61,295
0,000		35,000		285,000		-6,366		54,117
0,000		35,000		290,000		-4,882		48,957
0,000		35,000		295,000		-3,352		45,186
0,000		35,000		300,000		-2,161		39,863
0,000		35,000		305,000		-1,583		36,387
0,000		35,000		310,000		-1,347		37,461
0,000		35,000		315,000		-0,813		37,777
0,000		35,000		320,000		0,320		31,911
0,000		35,000		325,000		1,656		23,609
0,000		35,000		330,000		2,490		15,134
0,000		35,000		335,000		3,086		3,212
0,000		35,000		340,000		4,195		348,380
0,000		35,000		345,000		5,291		334,010
0,000		35,000		350,000		5,682		318,416
0,000		35,000		355,000		5,768		301,173
0,000		40,000		0,000		5,386		300,239
0,000		40,000		5,000		5,017		283,646
0,000		40,000		10,000		4,679		262,676
0,000		40,000		15,000		4,869		241,347
0,000		40,000		20,000		5,267		222,566
0,000		40,000		25,000		5,295		205,263
0,000		40,000		30,000		4,617		187,814
0,000		40,000		35,000		3,566		168,299
0,000		40,000		40,000		2,858		147,849
0,000		40,000		45,000		2,181		131,114
0,000		40,000		50,000		0,818		118,809
0,000		40,000		55,000		-0,821		108,708
0,000		40,000		60,000		-2,438		100,169
0,000		40,000		65,000		-5,224		93,147
0,000		40,000		70,000		-9,336		84,567
0,000		40,000		75,000		-11,855		71,373
0,000		40,000		80,000		-13,566		56,061
0,000		40,000		85,000		-19,769		31,722
0,000		40,000		90,000		-23,694		263,791
0,000		40,000		95,000		-13,489		248,898
0,000		40,000		100,000		-8,228		256,789
0,000		40,000		105,000		-4,944		259,549
0,000		40,000		110,000		-2,614		260,592
0,000		40,000		115,000		-0,791		264,447
0,000		40,000		120,000		0,287		270,889
0,000		40,000		125,000		0,810		279,422
0,000		40,000		130,000		1,480		288,957
0,000		40,000		135,000		2,314		297,818
0,000		40,000		140,000		2,625		307,916
0,000		40,000		145,000		2,569		321,834
0,000		40,000		150,000		2,799		335,701
0,000		40,000		155,000		2,859		347,047
0,000		40,000		160,000		2,664		1,277
0,000		40,000		165,000		2,975		19,123
0,000		40,000		170,000		3,348		36,261
0,000		40,000		175,000		3,067		52,759
0,000		40,000		180,000		2,359		68,324
0,000		40,000		185,000		1,596		83,117
0,000		40,000		190,000		0,848		99,050
0,000		40,000		195,000		0,104		115,968
0,000		40,000		200,000		-0,409		132,097
0,000		40,000		205,000		-0,944		147,377
0,000		40,000		210,000		-1,871		167,097
0,000		40,000		215,000		-1,765		193,060
0,000		40,000		220,000		-0,071		212,632
0,000		40,000		225,000		1,177		222,531
0,000		40,000		230,000		0,825		227,001
0,000		40,000		235,000		-1,004		230,395
0,000		40,000		240,000		-2,910		238,389
0,000		40,000		245,000		-4,012		248,012
0,000		40,000		250,000		-6,405		255,174
0,000		40,000		255,000		-11,645		272,744
0,000		40,000		260,000		-14,649		316,115
0,000		40,000		265,000		-14,375		336,492
0,000		40,000		270,000		-18,330		349,294
0,000		40,000		275,000		-23,320		57,119
0,000		40,000		280,000		-16,736		84,655
0,000		40,000		285,000		-11,652		85,653
0,000		40,000		290,000		-7,495		84,332
0,000		40,000		295,000		-5,336		75,037
0,000		40,000		300,000		-4,961		63,035
0,000		40,000		305,000		-4,542		59,502
0,000		40,000		310,000		-2,705		63,273
0,000		40,000		315,000		-0,842		62,765
0,000		40,000		320,000		0,494		55,249
0,000		40,000		325,000		2,135		44,349
0,000		40,000		330,000		3,572		34,414
0,000		40,000		335,000		4,193		22,093
0,000		40,000		340,000		4,649		4,903
0,000		40,000		345,000		5,203		347,201
0,000		40,000		350,000		5,389		330,597
0,000		40,000		355,000		5,419		314,776
0,000		45,000		0,000		5,105		308,003
0,000		45,000		5,000		4,827		287,100
0,000		45,000		10,000		4,537		263,289
0,000		45,000		15,000		4,702		241,374
0,000		45,000		20,000		5,006		221,740
0,000		45,000		25,000		5,219		202,869
0,000		45,000		30,000		4,740		185,690
0,000		45,000		35,000		3,413		166,647
0,000		45,000		40,000		2,453		142,868
0,000		45,000		45,000		2,018		123,629
0,000		45,000		50,000		0,416		112,823
0,000		45,000		55,000		-2,328		103,132
0,000		45,000		60,000		-4,599		88,284
0,000		45,000		65,000		-7,067		73,607
0,000		45,000		70,000		-11,379		55,275
0,000		45,000		75,000		-14,404		35,828
0,000		45,000		80,000		-16,834		25,756
0,000		45,000		85,000		-23,745		345,178
0,000		45,000		90,000		-20,947		228,134
0,000		45,000		95,000		-12,769		216,420
0,000		45,000		100,000		-8,854		230,490
0,000		45,000		105,000		-6,625		242,254
0,000		45,000		110,000		-4,405		249,438
0,000		45,000		115,000		-2,315		254,601
0,000		45,000		120,000		-1,337		259,849
0,000		45,000		125,000		-1,061		265,932
0,000		45,000		130,000		-0,457		274,714
